the_geom,cost_estimate,the_geom_webmercator,latitude,longitude,borough,job_type,permit_type,job_number,bin_number,job_type2,cartodb_id,enlargement_flag_yes_no,square_footage,permit_issuance_date,permit_expiration_date,job_location_house_number,job_location_street_name,community_board,applicant_business_name,proposed_occupancy_class,proposed_stories,proposed_dwelling_units
0101000020E610000000000040CE8F52C0000000E013414440,623080,0101000020110F0000673DDF8A6B875FC164326A7051D85241,40.5084190368652,-74.2469635009766,Staten Island,NB,New Building,520325103,5170411,NB,47,false,4210,1/24/2019,1/8/2020 12:00,278,MAIN STREET,503,PREMIER PARTITION & DRYWA,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000804A8E52C0000000201B414440,33004,0101000020110F00004CAFFAE8D8845FC125E4A68959D85241,40.5086402893066,-74.2232971191406,Staten Island,NB,New Building,520361769,5171277,NB,48,false,223,10/29/2019,5/12/2020 12:00,6600GAR,HYLAN BOULEVARD,503,CPMG CUSTOM HOME BUILDERS,UTILITY / MISCELLANEOUS,1,0
0101000020E610000000000080A58F52C0000000A025414440,693676,0101000020110F000073FD115326875FC1B084484465D85241,40.508960723877,-74.2444763183594,Staten Island,NB,New Building,500875323,5171442,NB,49,false,4687,7/9/2019,1/1/2020 12:00,70,SUMMIT STREET,503,NORTHEAST RESTOR. CORP,EDUCATIONAL,1,
0101000020E6100000000000E0A78F52C00000008055414440,127658,0101000020110F0000D9C7D15B2A875FC137C608BF9AD85241,40.5104217529297,-74.2446212768555,Staten Island,A1,ALT 1 Enlargement,510113146,5089259,A1,50,true,1878,7/9/2019,3/3/2020 12:00,238,YETMAN AVE,503,MASSERIA CONSTRUCTION COR,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000C0AA8F52C0000000605B414440,42370,0101000020110F00001351FD3D2F875FC16DF11E4FA1D85241,40.5106010437012,-74.2447967529297,Staten Island,A1,ALT 1 Enlargement,520335655,5141662,A1,51,true,226,8/7/2019,1/22/2020 12:00,230 GAR,YETMAN AVENUE,503,FOUR BRIDGES CONSTRUCTION,UTILITY / MISCELLANEOUS,1,
0101000020E6100000000000C0AA8F52C0000000605B414440,453585,0101000020110F00001351FD3D2F875FC16DF11E4FA1D85241,40.5106010437012,-74.2447967529297,Staten Island,A1,ALT 1 Enlargement,520352298,5089257,A1,52,true,2039,8/7/2019,7/22/2020 12:00,230,YETMAN AVENUE,503,FOUR BRIDGES CONSTRUCTION,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E610000000000060A48F52C0000000A05D414440,622932,0101000020110F00001990DF6924875FC1273A8FD2A3D85241,40.510669708252,-74.2444076538086,Staten Island,NB,New Building,510113173,5171394,NB,53,false,4209,10/3/2019,3/3/2020 12:00,236,YETMAN AVE,503,MASSERIA CONSTRUCTION COR,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000C06D8F52C00000004064414440,600288,0101000020110F0000D860A4A0C7865FC196EE2139ABD85241,40.510871887207,-74.2410736083984,Staten Island,NB,New Building,520277833,5860006,NB,54,false,4056,9/20/2019,3/15/2020 12:00,7316,AMBOY ROAD,503,ALLURE GENERAL CONTRACTIN,ASSEMBLY: EATING & DRINKING,1,
0101000020E6100000000000602A9052C00000008064414440,575276,0101000020110F00004554AB0608885FC15840A080ABD85241,40.5108795166016,-74.2525863647461,Staten Island,NB,New Building,520265258,5166270,NB,55,false,3887,11/22/2019,11/21/2020 12:00,5511,ARTHUR KILL ROAD,503,"MARK D. LIPTON ASSOC INC,",RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000203B9052C0000000A070414440,837976,0101000020110F0000CACC447A24885FC1A13D110CB9D85241,40.5112495422363,-74.2536087036133,Staten Island,NB,New Building,520265249,5088624,NB,56,false,5662,11/22/2019,11/21/2020 12:00,5517,ARTHUR KILL ROAD,503,"MARK D. LIPTON ASSOC INC,",RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000C0868F52C0000000E076414440,514300,0101000020110F0000ECA5AF17F2865FC13F6D6A07C0D85241,40.5114402770996,-74.2425994873047,Staten Island,NB,New Building,520225122,5166384,NB,57,false,3475,2/26/2019,2/19/2020 12:00,254,WOOD AVENUE,503,MAXIMUM CONTRACTING INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000C0FE8E52C0000000207D414440,687904,0101000020110F000077E634150B865FC108EAC402C7D85241,40.5116310119629,-74.2342987060547,Staten Island,NB,New Building,520043756,5151955,NB,58,false,4648,11/18/2019,11/20/2020 12:00,101,BEDELL AVENUE,503,LT LAND DEVELOPMENT CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000C0F38E52C00000000082414440,718836,0101000020110F00006480F265F8855FC1D08EE874CCD85241,40.5117797851562,-74.2336273193359,Staten Island,NB,New Building,520043774,5169173,NB,59,false,4857,11/18/2019,11/20/2020 12:00,9,TUCCI COURT,503,LT LAND DEVELOPMENT CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000080F48E52C00000004087414440,718688,0101000020110F00009F1E14ACF9855FC1E7E74A52D2D85241,40.5119400024414,-74.2336730957031,Staten Island,NB,New Building,520043765,5169172,NB,60,false,4856,11/18/2019,11/20/2020 12:00,7,TUCCI COURT,503,LT LAND DEVELOPMENT CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000207C8F52C00000006090414440,290000,0101000020110F0000F70E7E0BE0865FC1958DD983DCD85241,40.5122184753418,-74.2419509887695,Staten Island,A1,ALT 1 Enlargement,520363366,5089169,A1,61,true,1275,8/15/2019,7/24/2020 12:00,240,FISHER AVENUE,503,RSF BUILDING CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000040318F52C00000006095414440,727716,0101000020110F0000712FB7DC60865FC1DCAFBF19E2D85241,40.5123710632324,-74.2373809814453,Staten Island,NB,New Building,520214367,5087621,NB,62,false,4917,4/9/2019,1/14/2020 12:00,34,JOLINE AVE,503,ALKA CONTRACTING INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000C0718C52C0000000E09D414440,512968,0101000020110F0000886989E5B5815FC156A09598EBD85241,40.5126304626465,-74.1944427490234,Staten Island,NB,New Building,520315150,5169840,NB,63,false,3466,4/8/2019,4/1/2020 12:00,72,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000020748C52C0000000809E414440,512968,0101000020110F0000EF3349EEB9815FC1EEA0524BECD85241,40.5126495361328,-74.1945877075195,Staten Island,NB,New Building,520315285,5169839,NB,64,false,3466,4/8/2019,4/1/2020 12:00,68,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000A0768C52C0000000209F414440,512968,0101000020110F00000BEE632DBE815FC1DDA40FFEECD85241,40.5126686096191,-74.1947402954102,Staten Island,NB,New Building,520315276,5169838,NB,65,false,3466,4/8/2019,4/1/2020 12:00,64,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000080F68F52C0000000809F414440,541976,0101000020110F000089BE40E9AF875FC105DC4D69EDD85241,40.5126800537109,-74.2494201660156,Staten Island,NB,New Building,520337715,5170427,NB,66,false,3662,10/15/2019,10/14/2020 12:00,5411,ARTHUR KILL ROAD,503,KRAMER ENTERPRISES INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000E0E58E52C0000000E09F414440,968512,0101000020110F0000179184D4E0855FC15E148CD4EDD85241,40.5126914978027,-74.232780456543,Staten Island,NB,New Building,520244717,5165158,NB,67,false,6544,10/24/2019,10/17/2020 12:00,211,CHEEVERS LANE,503,BLUE STAR GROUP LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000020798C52C0000000E09F414440,512968,0101000020110F000026A87E6CC2815FC15E148CD4EDD85241,40.5126914978027,-74.1948928833008,Staten Island,NB,New Building,520315267,5169837,NB,68,false,3466,4/8/2019,4/1/2020 12:00,60,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000C07B8C52C000000080A0414440,512968,0101000020110F0000F751F4E1C6815FC1A01F4987EED85241,40.5127105712891,-74.1950531005859,Staten Island,NB,New Building,520315258,5169836,NB,69,false,3466,4/8/2019,4/1/2020 12:00,50,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000C0F48F52C000000020A1414440,541976,0101000020110F0000A9A247F0AC875FC1342E063AEFD85241,40.5127296447754,-74.2493133544922,Staten Island,NB,New Building,520337706,5170426,NB,70,false,3662,10/15/2019,10/14/2020 12:00,5407,ARTHUR KILL ROAD,503,KRAMER ENTERPRISES INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000607E8C52C000000020A1414440,512968,0101000020110F0000C7FB6957CB815FC1342E063AEFD85241,40.5127296447754,-74.1952133178711,Staten Island,NB,New Building,520315249,5169835,NB,71,false,3466,4/4/2019,4/1/2020 12:00,46,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000000818C52C0000000C0A1414440,512968,0101000020110F000097A5DFCCCF815FC12040C3ECEFD85241,40.5127487182617,-74.1953735351562,Staten Island,NB,New Building,520315230,5169834,NB,72,false,3466,4/4/2019,4/1/2020 12:00,42,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000A0838C52C000000080A2414440,512968,0101000020110F0000674F5542D4815FC16EC03FC3F0D85241,40.5127716064453,-74.1955337524414,Staten Island,NB,New Building,520315221,5169833,NB,73,false,3466,4/8/2019,4/1/2020 12:00,38,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000000868C52C000000020A3414440,512968,0101000020110F0000CF19154BD8815FC1AED9FC75F1D85241,40.5127906799316,-74.1956787109375,Staten Island,NB,New Building,520315212,5169814,NB,74,false,3466,4/9/2019,4/1/2020 12:00,34,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000080888C52C0000000C0A3414440,512968,0101000020110F0000EAD32F8ADC815FC144F6B928F2D85241,40.512809753418,-74.1958312988281,Staten Island,NB,New Building,520315203,5169832,NB,75,false,3466,4/8/2019,4/1/2020 12:00,30,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000E08A8C52C0000000C0A4414440,512968,0101000020110F0000519EEF92E0815FC11F5EB546F3D85241,40.5128402709961,-74.1959762573242,Staten Island,NB,New Building,520315196,5169831,NB,76,false,3466,4/8/2019,4/1/2020 12:00,26,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000608D8C52C000000060A5414440,512968,0101000020110F00006D580AD2E4815FC15F8372F9F3D85241,40.5128593444824,-74.1961288452148,Staten Island,NB,New Building,520315187,5169830,NB,77,false,3466,4/8/2019,4/1/2020 12:00,22,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000080F48F52C0000000C0A5414440,581344,0101000020110F000040C39183AC875FC185CEB064F4D85241,40.5128707885742,-74.2492980957031,Staten Island,NB,New Building,520337699,5170425,NB,78,false,3928,10/15/2019,10/14/2020 12:00,88,TYRELL STREET,503,KRAMER ENTERPRISES INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000E08F8C52C0000000C0A5414440,512968,0101000020110F000088122511E9815FC185CEB064F4D85241,40.5128707885742,-74.1962814331055,Staten Island,NB,New Building,520315178,5169829,NB,79,false,3466,4/8/2019,4/1/2020 12:00,18,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000020938C52C000000060A7414440,512968,0101000020110F0000DE6A6196EE815FC156776935F6D85241,40.5129203796387,-74.1964797973633,Staten Island,NB,New Building,520315169,5169828,NB,80,false,3466,4/8/2019,4/1/2020 12:00,14,PURDY PLACE,503,KDC OF STATEN ISLAND INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000A0F28F52C000000040AC414440,555888,0101000020110F0000ABB73D54A9875FC1F9F893A7FBD85241,40.513069152832,-74.2491836547852,Staten Island,NB,New Building,520337680,5170424,NB,81,false,3756,10/15/2019,10/14/2020 12:00,84,TYRELL STREET,503,KRAMER ENTERPRISES INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E610000000000040988F52C0000000A0AC414440,347500,0101000020110F0000ACBC6AD10F875FC11B5AD212FCD85241,40.5130805969238,-74.2436676025391,Staten Island,A1,ALT 1 Enlargement,520374121,5088734,A1,82,true,1360,8/6/2019,7/22/2020 12:00,179,WOOD AVENUE,503,FOUR BRIDGES CONSTRUCTION,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000040F38F52C0000000E0AD414440,555888,0101000020110F000032660464AA875FC1E6FB4C78FDD85241,40.5131187438965,-74.2492218017578,Staten Island,NB,New Building,520337671,5170422,NB,83,false,3756,10/15/2019,10/14/2020 12:00,80,TYRELL STREET,503,KRAMER ENTERPRISES INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E610000000000020DE8E52C0000000C0B5414440,573944,0101000020110F00005B837EAAD3855FC1D95C6C4406D95241,40.5133590698242,-74.232307434082,Staten Island,NB,New Building,520286994,5169685,NB,84,false,3878,10/24/2019,10/17/2020 12:00,390,PAGE AVENUE,503,BLUE STAR GROUP LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000020DE8E52C0000000C0B5414440,651792,0101000020110F00005B837EAAD3855FC1D95C6C4406D95241,40.5133590698242,-74.232307434082,Staten Island,NB,New Building,520287092,5165146,NB,85,false,4404,10/24/2019,10/17/2020 12:00,438,PAGE AVENUE,503,BLUE STAR GROUP LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000A0D88E52C0000000A0BB414440,651792,0101000020110F00005250DD52CA855FC13C5F95D40CD95241,40.5135383605957,-74.2319717407227,Staten Island,NB,New Building,520287109,5165147,NB,86,false,4404,10/24/2019,10/17/2020 12:00,446,PAGE AVENUE,503,BLUE STAR GROUP LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000E0D98E52C000000080C4414440,657416,0101000020110F00005FAD6A72CC855FC184D2B4BE16D95241,40.5138092041016,-74.232048034668,Staten Island,NB,New Building,520287074,5165144,NB,87,false,4442,10/24/2019,10/17/2020 12:00,428,PAGE AVENUE,503,BLUE STAR GROUP LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000060468F52C0000000E0C6414440,300000,0101000020110F0000A76DBFBE84865FC1988EEC6519D95241,40.5138816833496,-74.2386703491211,Staten Island,A1,ALT 1 Enlargement,520365738,5104992,A1,88,true,1728,8/20/2019,8/7/2020 12:00,143,NASHVILLE STREET,503,BILTMORE GENERAL CONTRACT,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000808F8F52C0000000E0D5414440,738816,0101000020110F00004C318DF400875FC17DB2BC272AD95241,40.5143394470215,-74.2431335449219,Staten Island,NB,New Building,520319049,5088703,NB,89,false,4992,4/30/2019,3/20/2020 12:00,153,FISHER AVENUE,503,NICOLOSI BROS INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000007C8F52C000000000E0414440,84656,0101000020110F0000431F23D5DF865FC15FA1607735D95241,40.5146484375,-74.241943359375,Staten Island,NB,New Building,520302805,5170007,NB,90,false,572,11/20/2019,5/14/2020 12:00,165 GARAGE,BARNARD AVE,503,PAUL TOTH EXCAVATION INC,UTILITY / MISCELLANEOUS,1,0
0101000020E6100000000000E0788C52C000000040E8414440,990268,0101000020110F0000BEC8C8FFC1815FC16949CCAE3ED95241,40.5149002075195,-74.1948776245117,Staten Island,NB,New Building,520286896,5167220,NB,91,false,6691,4/15/2019,2/20/2020 12:00,76,VAN WYCK AVE,503,JRJ DEVELOPMENT LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000A0BB8F52C0000000E0EA414440,519184,0101000020110F00004DB9F1E74B875FC11B4A869D41D95241,40.5149803161621,-74.2458267211914,Staten Island,NB,New Building,520250727,5088574,NB,92,false,3508,7/12/2019,7/11/2020 12:00,5285,ARTHUR KILL ROAD,503,3584 CONSTRUCTION CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000A0858D52C00000002016424440,780848,0101000020110F000052EF817F8A835FC11A89C4EE71D95241,40.516300201416,-74.2112808227539,Staten Island,NB,New Building,520375157,5083224,NB,93,false,5276,5/16/2019,3/3/2020 12:00,26,VAIL AVENUE,503,J. SMITH CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000040898D52C0000000A01E424440,793132,0101000020110F0000C616CFA790835FC131F1BE6D7BD95241,40.5165596008301,-74.2115020751953,Staten Island,NB,New Building,520357122,5171281,NB,94,false,5359,10/11/2019,2/19/2020 12:00,17,VAIL AVENUE,503,MAXIMUM CONTRACTING INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000E0878D52C0000000401F424440,793132,0101000020110F000003CAE6518E835FC13DA07E207CD95241,40.5165786743164,-74.2114181518555,Staten Island,NB,New Building,520357131,5171280,NB,95,false,5359,10/11/2019,2/19/2020 12:00,21,VAIL AVENUE,503,MAXIMUM CONTRACTING INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000209C8C52C0000000804F424440,669700,0101000020110F0000A9D5F4DFFD815FC10A820D08B2D95241,40.5180511474609,-74.1970291137695,Staten Island,NB,New Building,520383068,5171762,NB,96,false,4525,8/12/2019,2/16/2020 12:00,336,SEGUINE AVENUE,503,FAS BUILDING CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000E0A08C52C00000008050424440,669700,0101000020110F0000766A74F105825FC11CA30E26B3D95241,40.5180816650391,-74.1973190307617,Staten Island,NB,New Building,520383059,5082867,NB,97,false,4525,8/12/2019,2/16/2020 12:00,332,SEGUINE AVENUE,503,FAS BUILDING CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000809C8C52C0000000A057424440,989972,0101000020110F0000C7A40583FE815FC19CA5D71BBBD95241,40.5182991027832,-74.1970520019531,Staten Island,NB,New Building,520350593,5170531,NB,98,false,6689,5/7/2019,4/28/2020 12:00,326,SEGUINE AVENUE,503,BEYER CONSTRUCTION CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000809C8C52C0000000A057424440,33152,0101000020110F0000C7A40583FE815FC19CA5D71BBBD95241,40.5182991027832,-74.1970520019531,Staten Island,NB,New Building,520350744,5170530,NB,99,false,224,5/7/2019,4/28/2020 12:00,326GAR,SEGUINE AVENUE,503,BEYER CONSTRUCTION CORP,UTILITY / MISCELLANEOUS,1,
0101000020E610000000000040C78C52C00000006069424440,466975,0101000020110F000005E0812047825FC1427375F0CED95241,40.5188407897949,-74.1996612548828,Staten Island,A1,ALT 1 Enlargement,520333755,5082878,A1,100,true,1716,6/28/2019,3/3/2020 12:00,5803,HYLAN BLVD,503,J. SMITH CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000060438D52C0000000406F424440,617012,0101000020110F000077AB3DF719835FC1B4A0C180D5D95241,40.5190200805664,-74.2072372436523,Staten Island,NB,New Building,520259764,5169643,NB,101,false,4169,1/7/2019,1/5/2020 12:00,11,CRESTON STREET,503,PLATINUM PLUMBING HEATING,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000060438D52C0000000406F424440,44252,0101000020110F000077AB3DF719835FC1B4A0C180D5D95241,40.5190200805664,-74.2072372436523,Staten Island,NB,New Building,520259773,5169644,NB,102,false,299,3/14/2019,3/13/2020 12:00,11GARAGE,CRESTON STREET,503,PLATINUM PLUMBING HEATING,UTILITY / MISCELLANEOUS,1,
0101000020E610000000000000428D52C00000004085424440,644392,0101000020110F0000B45E55A117835FC1D172F914EED95241,40.5196914672852,-74.2071533203125,Staten Island,NB,New Building,520369921,5171274,NB,103,false,4354,10/1/2019,1/30/2020 12:00,75,FINLAY AVENUE,503,"WAHLER PLACE,LLC",RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000020418D52C00000008085424440,720760,0101000020110F0000C4D0D82416835FC1F02C7A5CEED95241,40.5196990966797,-74.2070999145508,Staten Island,NB,New Building,520366078,5171273,NB,104,false,4870,10/1/2019,1/30/2020 12:00,71,FINLAY AVENUE,503,"WAHLER PLACE,LLC",RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000000458D52C0000000C08F424440,640396,0101000020110F0000A2D7DBB91C835FC104C719D0F9D95241,40.5200119018555,-74.2073364257812,Staten Island,NB,New Building,520366069,5171278,NB,105,false,4327,10/1/2019,1/30/2020 12:00,67,FINLAY AVENUE,503,"WAHLER PLACE,LLC",RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000A0268D52C0000000C09B424440,1080992,0101000020110F00003A4F8A21E9825FC17439433807DA5241,40.520378112793,-74.2054824829102,Staten Island,NB,New Building,520356016,5092716,NB,106,false,7304,8/26/2019,8/7/2020 12:00,21,FINLAY AVENUE,503,BILTMORE GENERAL CONTRACT,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000A0E08E52C000000060B2424440,787212,0101000020110F0000773D99E9D7855FC1F56C5E7F20DA5241,40.521068572998,-74.2324600219727,Staten Island,NB,New Building,520291149,5164341,NB,107,false,5319,3/21/2019,3/20/2020 12:00,48,TORRICE LOOP,503,M.S.B. DEVELOPMENT CO INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000040D98E52C0000000C0B3424440,583712,0101000020110F0000D9FEA362CB855FC1AC84A40822DA5241,40.521110534668,-74.2320098876953,Staten Island,NB,New Building,520291130,5164350,NB,108,false,3944,3/21/2019,3/20/2020 12:00,8,FROSINONE LANE,503,M.S.B. DEVELOPMENT CO INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000C0D28E52C0000000C0B3424440,406704,0101000020110F00002C4E2B58C0855FC1AC84A40822DA5241,40.521110534668,-74.2316131591797,Staten Island,NB,New Building,520291121,5164344,NB,109,false,2748,3/21/2019,3/20/2020 12:00,7,FROSINONE LANE,503,M.S.B. DEVELOPMENT CO INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000000F08E52C000000020C2424440,542420,0101000020110F00003B694A07F2855FC1BDFC271832DA5241,40.5215492248535,-74.2333984375,Staten Island,NB,New Building,520357667,5171724,NB,110,false,3665,10/15/2019,12/22/2019 12:00,31,MADSEN AVENUE,503,TCS CONTRACTING INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000000F08E52C000000020C2424440,542420,0101000020110F00003B694A07F2855FC1BDFC271832DA5241,40.5215492248535,-74.2333984375,Staten Island,NB,New Building,520357676,5087148,NB,111,false,3665,10/15/2019,12/22/2019 12:00,35,MADSEN AVENUE,503,TCS CONTRACTING INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000000F08E52C000000020C2424440,542420,0101000020110F00003B694A07F2855FC1BDFC271832DA5241,40.5215492248535,-74.2333984375,Staten Island,NB,New Building,520357685,5171726,NB,112,false,3665,10/15/2019,12/22/2019 12:00,39,MADSEN AVENUE,503,TCS CONTRACTING INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000000F08E52C000000020C2424440,35520,0101000020110F00003B694A07F2855FC1BDFC271832DA5241,40.5215492248535,-74.2333984375,Staten Island,NB,New Building,520357710,5171725,NB,113,false,240,10/15/2019,12/22/2019 12:00,31 GARAGE,MADSEN AVENUE,503,TCS CONTRACTING INC,UTILITY / MISCELLANEOUS,1,
